Indicador,Data,Suavizada,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
IPCA Bens industrializados,2023-09-15,S,2.4578,2.4625,0.8432,0.855,4.0249,38,0
IPCA Bens industrializados,2023-09-18,N,2.5793,2.4653,0.9943,0.8578,5.9932,44,1
IPCA Bens industrializados,2023-09-18,S,2.5619,2.5149,0.9958,0.8529,5.9808,41,1
IPCA Bens industrializados,2023-09-18,N,2.5883,2.5523,0.9734,0.8578,5.9932,46,0
IPCA Bens industrializados,2023-09-18,S,2.5619,2.5149,0.9958,0.8529,5.9808,41,0
IPCA Bens industrializados,2023-09-19,N,2.6042,2.4653,1.0039,0.8578,5.9932,42,1
IPCA Bens industrializados,2023-09-19,S,2.5879,2.5171,1.0064,0.8522,5.979,39,1
IPCA Bens industrializados,2023-09-19,N,2.5883,2.5523,0.9734,0.8578,5.9932,46,0
IPCA Bens industrializados,2023-09-19,S,2.5623,2.5171,0.9956,0.8522,5.979,41,0
IPCA Bens industrializados,2023-09-20,N,2.5899,2.4653,0.9978,0.8578,5.9932,38,1
IPCA Bens industrializados,2023-09-20,S,2.6145,2.5927,1.019,0.8515,5.9772,36,1
IPCA Bens industrializados,2023-09-20,N,2.5883,2.5523,0.9734,0.8578,5.9932,46,0
IPCA Bens industrializados,2023-09-20,S,2.5626,2.5192,0.9955,0.8515,5.9772,41,0
IPCA Bens industrializados,2023-09-21,N,2.4764,2.2409,1.0239,0.9478,5.9932,36,1
IPCA Bens industrializados,2023-09-21,S,2.4882,2.3033,1.0357,0.9339,5.9754,35,1
IPCA Bens industrializados,2023-09-21,N,2.5864,2.5523,0.9721,0.9478,5.9932,46,0
IPCA Bens industrializados,2023-09-21,S,2.561,2.5213,0.9944,0.9339,5.9754,41,0
IPCA Bens industrializados,2023-09-22,N,2.4872,2.2609,1.0116,0.9478,5.9932,36,1
IPCA Bens industrializados,2023-09-22,S,2.4939,2.3044,1.0233,0.9325,5.9736,35,1
IPCA Bens industrializados,2023-09-22,N,2.5984,2.6045,0.9663,0.9478,5.9932,47,0
IPCA Bens industrializados,2023-09-22,S,2.5793,2.6231,0.9781,0.9325,5.9736,43,0
IPCA Bens industrializados,2023-09-25,N,2.4115,2.2609,0.8243,0.9478,4.0306,36,1
IPCA Bens industrializados,2023-09-25,S,2.4233,2.3443,0.8472,0.9283,4.0106,34,1
IPCA Bens industrializados,2023-09-25,N,2.5984,2.6045,0.9663,0.9478,5.9932,47,0
IPCA Bens industrializados,2023-09-25,S,2.5799,2.6282,0.9782,0.9283,5.9683,43,0
IPCA Bens industrializados,2023-09-26,N,2.4115,2.2609,0.8243,0.9478,4.0306,36,1
IPCA Bens industrializados,2023-09-26,S,2.4233,2.343,0.8473,0.9269,4.0092,34,1
IPCA Bens industrializados,2023-09-26,N,2.5984,2.6045,0.9663,0.9478,5.9932,47,0
IPCA Bens industrializados,2023-09-26,S,2.5801,2.6299,0.9783,0.9269,5.9665,43,0
IPCA Bens industrializados,2023-09-27,N,2.3841,2.2289,0.8295,0.9478,4.0306,37,1
IPCA Bens industrializados,2023-09-27,S,2.4233,2.3418,0.8474,0.9255,4.0077,34,1
IPCA Bens industrializados,2023-09-27,N,2.5734,2.5523,0.9714,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-09-27,S,2.5802,2.6316,0.9783,0.9255,5.9647,43,0
IPCA Bens industrializados,2023-09-28,N,2.3536,2.2089,0.8202,0.9478,4.0306,36,1
IPCA Bens industrializados,2023-09-28,S,2.3892,2.3107,0.8369,0.9241,4.0063,33,1
IPCA Bens industrializados,2023-09-28,N,2.5734,2.5523,0.9714,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-09-28,S,2.5804,2.6333,0.9783,0.9241,5.9629,43,0
IPCA Bens industrializados,2023-09-29,N,2.5112,2.0812,1.0848,1.2363,4.5621,14,1
IPCA Bens industrializados,2023-09-29,S,2.6373,2.4784,1.133,1.2551,4.6268,12,1
IPCA Bens industrializados,2023-09-29,N,2.609,2.5523,1.0095,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-09-29,S,2.6182,2.635,1.0246,0.9227,5.9611,43,0
IPCA Bens industrializados,2023-10-02,N,2.5776,1.9734,1.1495,1.2363,4.5621,13,1
IPCA Bens industrializados,2023-10-02,S,2.6816,2.5519,1.16,1.2583,4.6376,12,1
IPCA Bens industrializados,2023-10-02,N,2.609,2.5523,1.0095,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-10-02,S,2.6184,2.6401,1.0255,0.9186,5.9558,43,0
IPCA Bens industrializados,2023-10-03,N,2.5776,1.9734,1.1495,1.2363,4.5621,13,1
IPCA Bens industrializados,2023-10-03,S,2.6819,2.5509,1.1609,1.2593,4.6412,12,1
IPCA Bens industrializados,2023-10-03,N,2.609,2.5523,1.0095,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-10-03,S,2.6185,2.6418,1.0258,0.9172,5.954,43,0
IPCA Bens industrializados,2023-10-04,N,2.7828,3.2265,1.1346,1.2363,4.5621,11,1
IPCA Bens industrializados,2023-10-04,S,2.7897,3.1857,1.1548,1.2603,4.6448,11,1
IPCA Bens industrializados,2023-10-04,N,2.609,2.5523,1.0095,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-10-04,S,2.6185,2.6413,1.0261,0.9158,5.9522,43,0
IPCA Bens industrializados,2023-10-05,N,2.7171,2.8359,1.0717,1.2363,4.5621,13,1
IPCA Bens industrializados,2023-10-05,S,2.7141,2.8359,1.0984,1.2614,4.6484,13,1
IPCA Bens industrializados,2023-10-05,N,2.609,2.5523,1.0095,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-10-05,S,2.6186,2.6396,1.0264,0.9144,5.9504,43,0
IPCA Bens industrializados,2023-10-06,N,2.8169,2.8359,1.0778,1.2254,4.4061,15,1
IPCA Bens industrializados,2023-10-06,S,2.8345,3.1631,1.1433,1.2624,4.5139,14,1
IPCA Bens industrializados,2023-10-06,N,2.603,2.5523,1.007,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-10-06,S,2.6468,2.6424,1.0405,0.913,5.9487,44,0
IPCA Bens industrializados,2023-10-09,N,2.8014,2.7848,1.049,1.2254,4.4061,14,1
IPCA Bens industrializados,2023-10-09,S,2.8175,2.8359,1.1308,1.284,4.5268,13,1
IPCA Bens industrializados,2023-10-09,N,2.6112,2.5523,0.9986,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-10-09,S,2.6548,2.6423,1.0335,0.9088,5.9433,44,0
IPCA Bens industrializados,2023-10-10,N,2.8014,2.7848,1.049,1.2254,4.4061,14,1
IPCA Bens industrializados,2023-10-10,S,2.8179,2.8359,1.1323,1.2861,4.5311,13,1
IPCA Bens industrializados,2023-10-10,N,2.6112,2.5523,0.9986,0.9478,5.9932,48,0
IPCA Bens industrializados,2023-10-10,S,2.6548,2.6422,1.034,0.9075,5.9415,44,0
IPCA Bens industrializados,2023-10-11,N,2.8892,2.8359,1.1105,1.2861,4.6664,15,1
IPCA Bens industrializados,2023-10-11,S,3.6232,3.6232,1.0386,2.5846,4.6618,2,1
IPCA Bens industrializados,2023-10-11,N,2.6652,2.6065,1.0495,0.9075,5.9415,44,0
IPCA Bens industrializados,2023-10-11,S,3.6232,3.6232,1.0386,2.5846,4.6618,2,0
IPCA Bens industrializados,2023-10-13,N,2.8478,2.969,1.0994,1.2666,4.6664,17,1
IPCA Bens industrializados,2023-10-13,S,2.6782,2.5157,1.001,1.5717,4.6528,6,1
IPCA Bens industrializados,2023-10-13,N,2.6553,2.5822,1.0425,0.9075,5.9415,45,0
IPCA Bens industrializados,2023-10-13,S,2.6782,2.5157,1.001,1.5717,4.6528,6,0
IPCA Bens industrializados,2023-10-16,N,2.8796,3.0053,0.9798,1.2666,4.6664,12,1
IPCA Bens industrializados,2023-10-16,S,2.7721,2.8022,0.8773,1.5727,4.6392,8,1
IPCA Bens industrializados,2023-10-16,N,2.6135,2.5615,1.0471,0.9075,5.9415,43,0
IPCA Bens industrializados,2023-10-16,S,2.7721,2.8022,0.8773,1.5727,4.6392,8,0
IPCA Bens industrializados,2023-10-17,N,2.8796,3.0053,0.9798,1.2666,4.6664,12,1
IPCA Bens industrializados,2023-10-17,S,2.773,2.8066,0.876,1.5731,4.6347,8,1
IPCA Bens industrializados,2023-10-17,N,2.6135,2.5615,1.0471,0.9075,5.9415,43,0
IPCA Bens industrializados,2023-10-17,S,2.773,2.8066,0.876,1.5731,4.6347,8,0
IPCA Bens industrializados,2023-10-18,N,2.8274,2.969,0.9586,1.2666,4.6664,13,1
IPCA Bens industrializados,2023-10-18,S,2.7101,2.6008,0.8442,1.5734,4.6302,9,1
IPCA Bens industrializados,2023-10-18,N,2.6298,2.5615,1.035,0.9075,5.9415,43,0
IPCA Bens industrializados,2023-10-18,S,2.7101,2.6008,0.8442,1.5734,4.6302,9,0
IPCA Bens industrializados,2023-10-19,N,2.5519,2.7031,0.7998,1.2666,3.9891,10,1
IPCA Bens industrializados,2023-10-19,S,2.4527,2.4524,0.5672,1.5738,3.0441,7,1
IPCA Bens industrializados,2023-10-19,N,2.5653,2.5615,0.9171,0.9075,4.6664,41,0
IPCA Bens industrializados,2023-10-19,S,2.7109,2.6032,0.843,1.5738,4.6257,9,0
IPCA Bens industrializados,2023-10-20,N,2.5401,2.5615,0.8757,0.8975,4.875,41,1
IPCA Bens industrializados,2023-10-20,S,2.4399,2.3674,0.8846,0.6965,4.9167,36,1
IPCA Bens industrializados,2023-10-20,N,2.5671,2.5822,0.8886,0.8975,4.875,47,0
IPCA Bens industrializados,2023-10-20,S,2.4599,2.4276,0.8665,0.6965,4.9167,38,0
IPCA Bens industrializados,2023-10-23,N,2.5127,2.4993,0.9087,0.8975,4.875,42,1
IPCA Bens industrializados,2023-10-23,S,2.3822,2.317,0.9147,0.6362,4.9292,36,1
IPCA Bens industrializados,2023-10-23,N,2.5441,2.5822,0.9163,0.8975,4.875,47,0
IPCA Bens industrializados,2023-10-23,S,2.4222,2.4031,0.8915,0.6362,4.9292,39,0
IPCA Bens industrializados,2023-10-24,N,2.501,2.4371,0.9013,0.8975,4.875,43,1
IPCA Bens industrializados,2023-10-24,S,2.3717,2.2948,0.9054,0.6162,4.9334,37,1
IPCA Bens industrializados,2023-10-24,N,2.5329,2.5719,0.9099,0.8975,4.875,48,0
IPCA Bens industrializados,2023-10-24,S,2.4117,2.3708,0.8839,0.6162,4.9334,40,0
IPCA Bens industrializados,2023-10-25,N,2.5115,2.4993,0.9529,0.8975,4.875,44,1
IPCA Bens industrializados,2023-10-25,S,2.3884,2.3156,0.9695,0.5961,4.9376,38,1
IPCA Bens industrializados,2023-10-25,N,2.527,2.5719,0.919,0.8975,4.875,48,0
IPCA Bens industrializados,2023-10-25,S,2.4211,2.3716,0.9341,0.5961,4.9376,42,0
IPCA Bens industrializados,2023-10-26,N,2.4915,2.4157,0.9369,0.8975,4.875,46,1
IPCA Bens industrializados,2023-10-26,S,2.4092,2.29,0.9667,0.576,4.9418,41,1
IPCA Bens industrializados,2023-10-26,N,2.5143,2.5615,0.9135,0.8975,4.875,49,0
IPCA Bens industrializados,2023-10-26,S,2.4434,2.3725,0.9433,0.576,4.9418,44,0
IPCA Bens industrializados,2023-10-27,N,2.4512,2.4556,0.9673,0.5306,4.5725,41,1
IPCA Bens industrializados,2023-10-27,S,2.3791,2.3407,1.0115,0.556,4.6669,37,1
IPCA Bens industrializados,2023-10-27,N,2.4683,2.4559,0.923,0.5306,4.5725,50,0
IPCA Bens industrializados,2023-10-27,S,2.419,2.3982,0.9563,0.556,4.6669,46,0
IPCA Bens industrializados,2023-10-30,N,2.4893,2.4559,0.9486,0.5306,4.5725,40,1
IPCA Bens industrializados,2023-10-30,S,2.4193,2.3968,1.0013,0.4958,4.6835,36,1
IPCA Bens industrializados,2023-10-30,N,2.4683,2.4559,0.923,0.5306,4.5725,50,0
IPCA Bens industrializados,2023-10-30,S,2.4205,2.3968,0.9602,0.4958,4.6835,46,0
IPCA Bens industrializados,2023-10-31,N,2.5151,2.4769,0.9492,0.5306,4.5725,40,1
IPCA Bens industrializados,2023-10-31,S,2.4491,2.4515,1.0052,0.4758,4.6891,36,1
IPCA Bens industrializados,2023-10-31,N,2.4683,2.4559,0.923,0.5306,4.5725,50,0
IPCA Bens industrializados,2023-10-31,S,2.4211,2.3961,0.9616,0.4758,4.6891,46,0
IPCA Bens industrializados,2023-11-01,N,2.5117,2.4769,0.9021,0.5306,4.5725,38,1
IPCA Bens industrializados,2023-11-01,S,2.4399,2.4504,0.9567,0.4557,4.6947,34,1
IPCA Bens industrializados,2023-11-01,N,2.4683,2.4559,0.923,0.5306,4.5725,50,0
IPCA Bens industrializados,2023-11-01,S,2.4216,2.3955,0.9629,0.4557,4.6947,46,0
IPCA Bens industrializados,2023-11-03,N,2.5075,2.4769,0.9179,0.5306,4.5725,38,1
IPCA Bens industrializados,2023-11-03,S,2.4383,2.448,0.9686,0.4157,4.7058,34,1
IPCA Bens industrializados,2023-11-03,N,2.4661,2.4559,0.9341,0.5306,4.5725,50,0
IPCA Bens industrializados,2023-11-03,S,2.4224,2.3941,0.9713,0.4157,4.7058,46,0
IPCA Bens industrializados,2023-11-06,N,2.5339,2.6332,0.8673,0.7021,3.8552,11,1
IPCA Bens industrializados,2023-11-06,S,2.5515,2.6609,0.8429,0.8561,3.9389,11,1
IPCA Bens industrializados,2023-11-06,N,2.4824,2.4562,0.9321,0.5306,4.5725,51,0
IPCA Bens industrializados,2023-11-06,S,2.4426,2.4332,0.9725,0.3556,4.7224,47,0
IPCA Bens industrializados,2023-11-07,N,2.3862,2.4525,0.964,0.7021,3.8552,12,1
IPCA Bens industrializados,2023-11-07,S,2.4108,2.4526,0.9326,0.8561,3.942,12,1
IPCA Bens industrializados,2023-11-07,N,2.4781,2.4562,0.9395,0.5306,4.5725,51,0
IPCA Bens industrializados,2023-11-07,S,2.4407,2.4308,0.9777,0.3356,4.728,47,0
IPCA Bens industrializados,2023-11-08,N,2.4169,2.6332,0.9322,0.7021,3.8552,13,1
IPCA Bens industrializados,2023-11-08,S,2.4365,2.6629,0.8991,0.8595,3.9451,13,1
IPCA Bens industrializados,2023-11-08,N,2.4781,2.4562,0.9395,0.5306,4.5725,51,0
IPCA Bens industrializados,2023-11-08,S,2.4413,2.4284,0.9787,0.3156,4.7335,47,0
IPCA Bens industrializados,2023-11-09,N,2.4169,2.6332,0.9322,0.7021,3.8552,13,1
IPCA Bens industrializados,2023-11-09,S,2.4372,2.664,0.898,0.8628,3.9482,13,1
IPCA Bens industrializados,2023-11-09,N,2.4781,2.4562,0.9395,0.5306,4.5725,51,0
IPCA Bens industrializados,2023-11-09,S,2.442,2.426,0.9798,0.2956,4.7391,47,0
IPCA Bens industrializados,2023-11-10,N,2.6593,2.9278,0.7516,0.8628,3.6169,15,1
IPCA Bens industrializados,2023-11-10,S,2.545,2.6616,0.5903,1.7262,3.1305,4,1
IPCA Bens industrializados,2023-11-10,N,2.4521,2.4408,0.9745,0.2956,4.7391,48,0
IPCA Bens industrializados,2023-11-10,S,2.545,2.6616,0.5903,1.7262,3.1305,4,0
IPCA Bens industrializados,2023-11-13,N,2.3197,2.4882,0.9575,0.7479,3.6169,17,1
IPCA Bens industrializados,2023-11-13,S,2.1378,2.2399,0.8967,0.7599,3.1527,8,1
IPCA Bens industrializados,2023-11-13,N,2.4336,2.39,0.9889,0.2956,4.7391,48,0
IPCA Bens industrializados,2023-11-13,S,2.1378,2.2399,0.8967,0.7599,3.1527,8,0
IPCA Bens industrializados,2023-11-14,N,2.3197,2.4882,0.9575,0.7479,3.6169,17,1
IPCA Bens industrializados,2023-11-14,S,2.1389,2.2414,0.8973,0.7629,3.1601,8,1
IPCA Bens industrializados,2023-11-14,N,2.4336,2.39,0.9889,0.2956,4.7391,48,0
IPCA Bens industrializados,2023-11-14,S,2.1389,2.2414,0.8973,0.7629,3.1601,8,0
IPCA Bens industrializados,2023-11-16,N,2.3444,2.508,0.9389,0.7479,3.6169,18,1
IPCA Bens industrializados,2023-11-16,S,2.2683,2.3934,0.8497,0.7689,3.1749,10,1
IPCA Bens industrializados,2023-11-16,N,2.4481,2.4556,0.9817,0.2956,4.7391,49,0
IPCA Bens industrializados,2023-11-16,S,2.2683,2.3934,0.8497,0.7689,3.1749,10,0
IPCA Bens industrializados,2023-11-17,N,2.4053,2.4713,0.957,0.1289,4.7912,44,1
IPCA Bens industrializados,2023-11-17,S,2.4397,2.4818,0.9726,0.2241,4.8278,39,1
IPCA Bens industrializados,2023-11-17,N,2.4486,2.4713,0.9557,0.1289,4.7912,50,0
IPCA Bens industrializados,2023-11-17,S,2.4397,2.4818,0.9726,0.2241,4.8278,39,0
IPCA Bens industrializados,2023-11-20,N,2.3724,2.4408,0.9905,0.1289,4.7912,40,1
IPCA Bens industrializados,2023-11-20,S,2.4138,2.4529,0.9981,0.2598,4.8415,36,1
IPCA Bens industrializados,2023-11-20,N,2.4591,2.4869,0.9625,0.1289,4.7912,49,0
IPCA Bens industrializados,2023-11-20,S,2.4466,2.4798,0.9729,0.2598,4.8415,39,0
IPCA Bens industrializados,2023-11-21,N,2.3546,2.426,0.9978,0.1289,4.7912,39,1
IPCA Bens industrializados,2023-11-21,S,2.3982,2.426,1.008,0.2718,4.8461,35,1
IPCA Bens industrializados,2023-11-21,N,2.4641,2.4869,0.961,0.1289,4.7912,49,0
IPCA Bens industrializados,2023-11-21,S,2.4442,2.4526,0.9624,0.2718,4.8461,40,0
IPCA Bens industrializados,2023-11-22,N,2.3386,2.3409,0.9884,0.1289,4.7912,40,1
IPCA Bens industrializados,2023-11-22,S,2.3792,2.3699,0.998,0.2837,4.8506,36,1
IPCA Bens industrializados,2023-11-22,N,2.4491,2.4713,0.9555,0.1289,4.7912,50,0
IPCA Bens industrializados,2023-11-22,S,2.4266,2.426,0.9554,0.2837,4.8506,41,0
IPCA Bens industrializados,2023-11-23,N,2.3079,2.2283,0.9874,0.1289,4.7912,40,1
IPCA Bens industrializados,2023-11-23,S,2.3447,2.2167,0.9969,0.2956,4.8552,36,1
IPCA Bens industrializados,2023-11-23,N,2.4446,2.4713,0.9582,0.1289,4.7912,50,0
IPCA Bens industrializados,2023-11-23,S,2.4124,2.3722,0.95,0.2956,4.8552,42,0
IPCA Bens industrializados,2023-11-24,N,2.0885,1.9568,0.9527,-0.0212,3.9165,13,1
IPCA Bens industrializados,2023-11-24,S,2.2211,2.0255,0.9051,0.1666,3.9606,12,1
IPCA Bens industrializados,2023-11-24,N,2.406,2.4713,0.9096,-0.0212,4.2616,50,0
IPCA Bens industrializados,2023-11-24,S,2.3684,2.3744,0.8849,0.1666,4.0488,42,0
IPCA Bens industrializados,2023-11-27,N,2.1906,2.0091,0.9207,-0.0212,3.9165,12,1
IPCA Bens industrializados,2023-11-27,S,2.2272,2.0307,0.9024,0.2042,3.9694,12,1
IPCA Bens industrializados,2023-11-27,N,2.3509,2.4408,0.8798,-0.0212,4.0196,48,0
IPCA Bens industrializados,2023-11-27,S,2.3746,2.3811,0.8852,0.2042,4.0546,42,0
IPCA Bens industrializados,2023-11-28,N,2.0994,1.999,0.9908,-0.0212,3.9165,12,1
IPCA Bens industrializados,2023-11-28,S,2.2573,2.1343,0.9366,0.2167,3.9724,11,1
IPCA Bens industrializados,2023-11-28,N,2.3509,2.4408,0.8798,-0.0212,4.0196,48,0
IPCA Bens industrializados,2023-11-28,S,2.3767,2.3834,0.8854,0.2167,4.0566,42,0
IPCA Bens industrializados,2023-11-29,N,2.3921,2.5554,1.2179,-0.0212,4.5701,12,1
IPCA Bens industrializados,2023-11-29,S,2.5743,2.9661,1.151,0.2292,4.5896,11,1
IPCA Bens industrializados,2023-11-29,N,2.3941,2.4556,0.9272,-0.0212,4.5701,49,0
IPCA Bens industrializados,2023-11-29,S,2.4278,2.426,0.9383,0.2292,4.5896,43,0
IPCA Bens industrializados,2023-11-30,N,2.3921,2.5554,1.2179,-0.0212,4.5701,12,1
IPCA Bens industrializados,2023-11-30,S,2.5765,2.9709,1.1497,0.2418,4.5906,11,1
IPCA Bens industrializados,2023-11-30,N,2.3941,2.4556,0.9272,-0.0212,4.5701,49,0
IPCA Bens industrializados,2023-11-30,S,2.4299,2.426,0.9384,0.2418,4.5906,43,0
IPCA Bens industrializados,2023-12-01,N,2.7711,2.9686,1.0011,0.8628,4.5701,12,1
IPCA Bens industrializados,2023-12-01,S,2.9681,3.0416,0.9475,1.6399,4.5916,9,1
IPCA Bens industrializados,2023-12-01,N,2.3929,2.4556,0.9273,-0.0212,4.5701,49,0
IPCA Bens industrializados,2023-12-01,S,2.4312,2.426,0.9387,0.2543,4.5916,43,0
IPCA Bens industrializados,2023-12-04,N,2.6437,2.9278,1.0352,0.8229,4.5701,15,1
IPCA Bens industrializados,2023-12-04,S,2.7192,2.992,1.0636,0.8229,4.5945,11,1
IPCA Bens industrializados,2023-12-04,N,2.3909,2.4408,0.9181,-0.0212,4.5701,50,0
IPCA Bens industrializados,2023-12-04,S,2.4354,2.3968,0.9284,0.292,4.5945,44,0
IPCA Bens industrializados,2023-12-05,N,2.6176,2.714,1.0668,0.8229,4.5701,14,1
IPCA Bens industrializados,2023-12-05,S,2.6822,2.6725,1.1093,0.8229,4.5955,10,1
IPCA Bens industrializados,2023-12-05,N,2.3909,2.4408,0.9181,-0.0212,4.5701,50,0
IPCA Bens industrializados,2023-12-05,S,2.4375,2.399,0.9286,0.3045,4.5955,44,0
IPCA Bens industrializados,2023-12-06,N,2.6206,2.714,1.0424,0.8229,4.0515,12,1
IPCA Bens industrializados,2023-12-06,S,2.7037,2.6749,1.0834,0.8229,4.0777,8,1
IPCA Bens industrializados,2023-12-06,N,2.3806,2.4408,0.896,-0.0212,4.0515,50,0
IPCA Bens industrializados,2023-12-06,S,2.4278,2.4013,0.9043,0.3171,4.0777,44,0
IPCA Bens industrializados,2023-12-07,N,2.7313,2.9278,1.0593,0.8229,4.0515,13,1
IPCA Bens industrializados,2023-12-07,S,2.8663,2.9998,1.0997,0.8229,4.0787,9,1
IPCA Bens industrializados,2023-12-07,N,2.3814,2.4408,0.8935,-0.0212,4.0515,50,0
IPCA Bens industrializados,2023-12-07,S,2.4318,2.4035,0.903,0.3296,4.0787,44,0
IPCA Bens industrializados,2023-12-08,N,2.3008,2.2822,0.9309,-0.0212,4.0515,43,1
IPCA Bens industrializados,2023-12-08,S,2.3485,2.3713,0.9333,0.2665,4.0797,38,1
IPCA Bens industrializados,2023-12-08,N,2.3894,2.4511,0.8912,-0.0212,4.0515,52,0
IPCA Bens industrializados,2023-12-08,S,2.4446,2.4065,0.9003,0.2665,4.0797,46,0
IPCA Bens industrializados,2023-12-11,N,2.2878,2.2788,0.9318,-0.0212,4.0515,42,1
IPCA Bens industrializados,2023-12-11,S,2.3653,2.3987,0.9362,0.2796,4.0826,38,1
IPCA Bens industrializados,2023-12-11,N,2.3894,2.4511,0.8912,-0.0212,4.0515,52,0
IPCA Bens industrializados,2023-12-11,S,2.4513,2.4125,0.9013,0.2796,4.0826,46,0
IPCA Bens industrializados,2023-12-12,N,2.3793,2.3987,0.9365,0.2796,4.0826,40,1
IPCA Bens industrializados,2023-12-12,S,2.455,2.3902,0.9614,0.284,4.0685,33,1
IPCA Bens industrializados,2023-12-12,N,2.4387,2.4125,0.907,0.2796,4.0826,46,0
IPCA Bens industrializados,2023-12-12,S,2.4893,2.4834,0.9186,0.284,4.0685,38,0
IPCA Bens industrializados,2023-12-13,N,2.3356,2.3985,0.9073,0.2796,4.0613,39,1
IPCA Bens industrializados,2023-12-13,S,2.4112,2.3768,0.9378,0.2883,4.0758,32,1
IPCA Bens industrializados,2023-12-13,N,2.4387,2.4125,0.907,0.2796,4.0826,46,0
IPCA Bens industrializados,2023-12-13,S,2.4932,2.4777,0.9207,0.2883,4.0758,38,0
IPCA Bens industrializados,2023-12-14,N,2.3088,2.3987,0.8825,0.2796,4.0106,38,1
IPCA Bens industrializados,2023-12-14,S,2.3861,2.373,0.916,0.2927,4.0205,31,1
IPCA Bens industrializados,2023-12-14,N,2.4387,2.4125,0.907,0.2796,4.0826,46,0
IPCA Bens industrializados,2023-12-14,S,2.497,2.4721,0.923,0.2927,4.0831,38,0
IPCA Bens industrializados,2023-12-15,N,2.6527,2.5476,0.8469,1.6127,4.0826,12,1
IPCA Bens industrializados,2023-12-15,S,2.6443,2.5346,0.8364,1.6189,4.0238,12,1
IPCA Bens industrializados,2023-12-15,N,2.4302,2.4125,0.9065,0.2796,4.0826,46,0
IPCA Bens industrializados,2023-12-15,S,2.4842,2.3669,0.9141,0.297,4.0904,39,0
IPCA Bens industrializados,2023-12-18,N,2.6454,2.3618,0.8841,1.6127,4.0826,11,1
IPCA Bens industrializados,2023-12-18,S,2.6342,2.3707,0.8665,1.6236,4.0337,11,1
IPCA Bens industrializados,2023-12-18,N,2.391,2.3987,0.9072,0.2796,4.0826,44,0
IPCA Bens industrializados,2023-12-18,S,2.4787,2.3546,0.9301,0.31,4.1123,38,0
IPCA Bens industrializados,2023-12-19,N,2.6453,2.3618,0.8805,1.6127,4.0826,9,1
IPCA Bens industrializados,2023-12-19,S,2.6156,2.372,0.8415,1.6252,4.0371,9,1
IPCA Bens industrializados,2023-12-19,N,2.391,2.3987,0.9072,0.2796,4.0826,44,0
IPCA Bens industrializados,2023-12-19,S,2.4826,2.3539,0.9341,0.3144,4.1195,38,0
IPCA Bens industrializados,2023-12-20,N,2.6433,2.4933,0.8353,1.6127,4.0826,10,1
IPCA Bens industrializados,2023-12-20,S,2.6542,2.6262,0.8041,1.6267,4.0404,10,1
IPCA Bens industrializados,2023-12-20,N,2.3897,2.3987,0.9068,0.2796,4.0826,44,0
IPCA Bens industrializados,2023-12-20,S,2.4815,2.356,0.935,0.3187,4.1268,38,0
IPCA Bens industrializados,2023-12-21,N,2.6357,2.3618,0.912,1.6127,4.0826,11,1
IPCA Bens industrializados,2023-12-21,S,2.6543,2.3745,0.8872,1.6283,4.0437,11,1
IPCA Bens industrializados,2023-12-21,N,2.3813,2.3987,0.9017,0.2796,4.0826,44,0
IPCA Bens industrializados,2023-12-21,S,2.4756,2.3581,0.9315,0.3199,4.0437,38,0
IPCA Bens industrializados,2023-12-22,N,2.3384,2.3644,0.866,0.1394,4.0205,35,1
IPCA Bens industrializados,2023-12-22,S,2.3632,2.3719,0.877,0.1836,4.047,35,1
IPCA Bens industrializados,2023-12-22,N,2.3925,2.3985,0.9081,0.1394,4.0826,47,0
IPCA Bens industrializados,2023-12-22,S,2.4452,2.3739,0.9361,0.1836,4.047,46,0
IPCA Bens industrializados,2023-12-26,N,2.2741,2.3618,0.9021,0.1394,4.0205,37,1
IPCA Bens industrializados,2023-12-26,S,2.3038,2.3566,0.9262,0.1997,4.0602,37,1
IPCA Bens industrializados,2023-12-26,N,2.3925,2.3985,0.9081,0.1394,4.0826,47,0
IPCA Bens industrializados,2023-12-26,S,2.4567,2.3778,0.953,0.1997,4.1037,46,0
IPCA Bens industrializados,2023-12-27,N,2.2741,2.3618,0.9021,0.1394,4.0205,37,1
IPCA Bens industrializados,2023-12-27,S,2.3057,2.3595,0.9286,0.2037,4.0635,37,1
IPCA Bens industrializados,2023-12-27,N,2.3925,2.3985,0.9081,0.1394,4.0826,47,0
IPCA Bens industrializados,2023-12-27,S,2.4596,2.3788,0.9577,0.2037,4.1632,46,0
IPCA Bens industrializados,2023-12-28,N,2.2915,2.3618,0.9148,0.1394,4.0205,37,1
IPCA Bens industrializados,2023-12-28,S,2.3,2.3624,0.9232,0.2077,4.0668,37,1
IPCA Bens industrializados,2023-12-28,N,2.4107,2.3988,0.9073,0.1394,4.0826,48,0
