Indicador,Data,Reuniao,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
Selic,2009-02-10,R2/2010,10.42,10.5,0.52,9.25,11.5,,0
Selic,2009-02-10,R1/2010,10.7,10.75,0.74,9.25,13.75,,0
Selic,2009-02-10,R8/2009,10.74,10.75,0.75,9.25,13.75,,0
Selic,2009-02-10,R7/2009,10.74,10.75,0.76,9.25,13.75,,0
Selic,2009-02-10,R6/2009,10.8,10.75,0.77,9.25,13.75,,0
Selic,2009-02-10,R5/2009,10.84,10.75,0.76,9.75,13.75,,0
Selic,2009-02-10,R4/2009,11.06,10.75,0.78,10.0,13.75,,0
Selic,2009-02-10,R3/2009,11.49,11.25,0.64,10.75,13.75,,0
Selic,2009-02-10,R2/2009,12.08,12.0,0.51,10.7,13.75,,0
Selic,2009-02-09,R2/2010,10.47,10.5,0.53,9.25,11.5,,0
Selic,2009-02-09,R1/2010,10.74,10.75,0.73,9.25,13.75,,0
Selic,2009-02-09,R8/2009,10.76,10.75,0.74,9.25,13.75,,0
Selic,2009-02-09,R7/2009,10.77,10.75,0.76,9.25,13.75,,0
Selic,2009-02-09,R6/2009,10.83,10.75,0.77,9.25,13.75,,0
Selic,2009-02-09,R5/2009,10.87,10.75,0.76,9.75,13.75,,0
Selic,2009-02-09,R4/2009,11.09,11.0,0.78,10.0,13.75,,0
Selic,2009-02-09,R3/2009,11.51,11.25,0.64,10.75,13.75,,0
Selic,2009-02-09,R2/2009,12.1,12.0,0.51,10.7,13.75,,0
Selic,2009-02-06,R2/2010,10.46,10.5,0.54,9.25,11.5,,0
Selic,2009-02-06,R1/2010,10.76,10.75,0.75,9.25,13.75,,0
Selic,2009-02-06,R8/2009,10.8,10.75,0.76,9.25,13.75,,0
Selic,2009-02-06,R7/2009,10.8,10.75,0.77,9.25,13.75,,0
Selic,2009-02-06,R6/2009,10.86,10.75,0.79,9.25,13.75,,0
Selic,2009-02-06,R5/2009,10.9,10.75,0.78,9.75,13.75,,0
Selic,2009-02-06,R4/2009,11.12,11.0,0.79,10.0,13.75,,0
Selic,2009-02-06,R3/2009,11.55,11.25,0.66,10.75,13.75,,0
Selic,2009-02-06,R2/2009,12.12,12.0,0.52,10.7,13.75,,0
Selic,2009-02-05,R2/2010,10.46,10.5,0.55,9.25,11.5,,0
Selic,2009-02-05,R1/2010,10.79,10.75,0.75,9.25,13.75,,0
Selic,2009-02-05,R8/2009,10.82,10.75,0.75,9.25,13.75,,0
Selic,2009-02-05,R7/2009,10.82,10.75,0.77,9.25,13.75,,0
Selic,2009-02-05,R6/2009,10.88,10.75,0.79,9.25,13.75,,0
Selic,2009-02-05,R5/2009,10.92,10.75,0.78,9.75,13.75,,0
Selic,2009-02-05,R4/2009,11.14,11.0,0.79,10.0,13.75,,0
Selic,2009-02-05,R3/2009,11.56,11.5,0.66,10.75,13.75,,0
Selic,2009-02-05,R2/2009,12.13,12.0,0.52,10.7,13.75,,0
Selic,2009-02-04,R2/2010,10.48,10.5,0.54,9.25,11.5,,0
Selic,2009-02-04,R1/2010,10.82,10.75,0.75,9.25,13.75,,0
Selic,2009-02-04,R8/2009,10.84,10.75,0.76,9.25,13.75,,0
Selic,2009-02-04,R7/2009,10.84,10.75,0.77,9.25,13.75,,0
Selic,2009-02-04,R6/2009,10.9,10.75,0.79,9.25,13.75,,0
Selic,2009-02-04,R5/2009,10.94,10.75,0.78,9.75,13.75,,0
Selic,2009-02-04,R4/2009,11.16,11.0,0.79,10.0,13.75,,0
Selic,2009-02-04,R3/2009,11.58,11.5,0.66,10.75,13.75,,0
Selic,2009-02-04,R2/2009,12.14,12.0,0.52,10.7,13.75,,0
Selic,2009-02-03,R2/2010,10.52,10.5,0.49,9.5,11.5,,0
Selic,2009-02-03,R1/2010,10.87,10.75,0.72,9.5,13.75,,0
Selic,2009-02-03,R8/2009,10.89,10.75,0.72,9.5,13.75,,0
Selic,2009-02-03,R7/2009,10.89,10.75,0.74,9.5,13.75,,0
Selic,2009-02-03,R6/2009,10.95,10.75,0.75,9.5,13.75,,0
Selic,2009-02-03,R5/2009,10.99,10.75,0.75,9.75,13.75,,0
Selic,2009-02-03,R4/2009,11.21,11.0,0.77,10.0,13.75,,0
Selic,2009-02-03,R3/2009,11.63,11.5,0.65,10.75,13.75,,0
Selic,2009-02-03,R2/2009,12.18,12.0,0.52,10.7,13.75,,0
Selic,2009-02-02,R2/2010,10.55,10.5,0.45,9.5,11.5,,0
Selic,2009-02-02,R1/2010,10.89,10.75,0.7,9.5,13.75,,0
Selic,2009-02-02,R8/2009,10.93,10.75,0.7,9.5,13.75,,0
Selic,2009-02-02,R7/2009,10.95,10.75,0.71,9.5,13.75,,0
Selic,2009-02-02,R6/2009,10.97,10.75,0.74,9.5,13.75,,0
Selic,2009-02-02,R5/2009,11.01,10.75,0.74,9.75,13.75,,0
Selic,2009-02-02,R4/2009,11.24,11.0,0.76,10.25,13.75,,0
Selic,2009-02-02,R3/2009,11.65,11.5,0.64,10.75,13.75,,0
Selic,2009-02-02,R2/2009,12.19,12.0,0.51,10.7,13.75,,0
Selic,2009-01-30,R2/2010,10.55,10.5,0.45,9.5,11.5,,0
Selic,2009-01-30,R1/2010,10.89,10.75,0.7,9.5,13.75,,0
Selic,2009-01-30,R8/2009,10.93,10.75,0.7,9.5,13.75,,0
Selic,2009-01-30,R7/2009,10.94,10.75,0.71,9.5,13.75,,0
Selic,2009-01-30,R6/2009,10.96,10.75,0.75,9.5,13.75,,0
Selic,2009-01-30,R5/2009,11.01,10.75,0.75,9.75,13.75,,0
Selic,2009-01-30,R4/2009,11.24,11.0,0.75,10.25,13.75,,0
Selic,2009-01-30,R3/2009,11.66,11.5,0.63,10.75,13.75,,0
Selic,2009-01-30,R2/2009,12.2,12.13,0.51,10.7,13.75,,0
Selic,2009-01-29,R2/2010,10.58,10.75,0.48,9.5,11.5,,0
Selic,2009-01-29,R1/2010,10.92,10.75,0.72,9.5,13.75,,0
Selic,2009-01-29,R8/2009,10.98,10.75,0.71,9.5,13.75,,0
Selic,2009-01-29,R7/2009,10.99,10.75,0.72,9.5,13.75,,0
Selic,2009-01-29,R6/2009,11.01,10.91,0.75,9.5,13.75,,0
Selic,2009-01-29,R5/2009,11.06,11.0,0.75,9.75,13.75,,0
Selic,2009-01-29,R4/2009,11.31,11.25,0.74,10.25,13.75,,0
Selic,2009-01-29,R3/2009,11.71,11.75,0.62,10.75,13.75,,0
Selic,2009-01-29,R2/2009,12.27,12.25,0.48,11.75,13.75,,0
Selic,2009-01-28,R2/2010,10.63,10.75,0.43,10.0,11.5,,0
Selic,2009-01-28,R1/2010,10.97,11.0,0.69,10.0,13.75,,0
Selic,2009-01-28,R8/2009,11.04,11.0,0.69,10.0,13.75,,0
Selic,2009-01-28,R7/2009,11.04,11.0,0.71,10.0,13.75,,0
Selic,2009-01-28,R6/2009,11.06,11.0,0.74,10.0,13.75,,0
Selic,2009-01-28,R5/2009,11.13,11.0,0.73,10.0,13.75,,0
Selic,2009-01-28,R4/2009,11.36,11.25,0.73,10.25,13.75,,0
Selic,2009-01-28,R3/2009,11.76,11.75,0.61,10.75,13.75,,0
Selic,2009-01-28,R2/2009,12.31,12.25,0.47,11.75,13.75,,0
Selic,2009-01-27,R2/2010,10.66,10.75,0.43,10.0,11.5,,0
Selic,2009-01-27,R1/2010,10.99,11.0,0.68,10.0,13.75,,0
Selic,2009-01-27,R8/2009,11.04,11.0,0.69,10.0,13.75,,0
Selic,2009-01-27,R7/2009,11.05,11.0,0.71,10.0,13.75,,0
Selic,2009-01-27,R6/2009,11.07,11.0,0.73,10.0,13.75,,0
Selic,2009-01-27,R5/2009,11.14,11.0,0.73,10.0,13.75,,0
Selic,2009-01-27,R4/2009,11.37,11.25,0.73,10.25,13.75,,0
Selic,2009-01-27,R3/2009,11.77,11.75,0.61,10.75,13.75,,0
Selic,2009-01-27,R2/2009,12.32,12.25,0.47,11.75,13.75,,0
Selic,2009-01-26,R2/2010,10.62,10.5,0.46,10.0,11.5,,0
Selic,2009-01-26,R1/2010,10.99,11.0,0.7,10.0,13.75,,0
Selic,2009-01-26,R8/2009,11.03,11.0,0.68,10.0,13.75,,0
Selic,2009-01-26,R7/2009,11.03,11.0,0.7,10.0,13.75,,0
Selic,2009-01-26,R6/2009,11.04,11.0,0.7,10.0,13.75,,0
Selic,2009-01-26,R5/2009,11.11,11.0,0.7,10.0,13.75,,0
Selic,2009-01-26,R4/2009,11.35,11.25,0.69,10.25,13.75,,0
Selic,2009-01-26,R3/2009,11.76,11.75,0.58,10.75,13.75,,0
Selic,2009-01-26,R2/2009,12.31,12.25,0.44,11.75,13.75,,0
Selic,2009-01-23,R2/2010,10.56,10.38,0.44,10.0,11.5,,0
Selic,2009-01-23,R1/2010,10.98,11.0,0.71,10.0,13.75,,0
Selic,2009-01-23,R8/2009,11.02,11.0,0.68,10.0,13.75,,0
Selic,2009-01-23,R7/2009,11.03,11.0,0.7,10.0,13.75,,0
Selic,2009-01-23,R6/2009,11.03,11.0,0.71,10.0,13.75,,0
Selic,2009-01-23,R5/2009,11.11,11.0,0.71,10.0,13.75,,0
Selic,2009-01-23,R4/2009,11.36,11.25,0.7,10.25,13.75,,0
Selic,2009-01-23,R3/2009,11.76,11.75,0.58,10.75,13.75,,0
Selic,2009-01-23,R2/2009,12.31,12.25,0.45,11.75,13.75,,0
Selic,2009-01-22,R2/2010,10.47,10.25,0.47,10.0,11.5,,0
Selic,2009-01-22,R1/2010,11.09,11.25,0.74,10.0,13.75,,0
Selic,2009-01-22,R8/2009,11.1,11.0,0.71,10.0,13.75,,0
Selic,2009-01-22,R7/2009,11.11,11.0,0.73,10.0,13.75,,0
Selic,2009-01-22,R6/2009,11.11,11.0,0.74,10.0,13.75,,0
Selic,2009-01-22,R5/2009,11.2,11.25,0.74,10.0,13.75,,0
Selic,2009-01-22,R4/2009,11.43,11.25,0.72,10.25,13.75,,0
Selic,2009-01-22,R3/2009,11.84,11.75,0.59,10.75,13.75,,0
Selic,2009-01-22,R2/2009,12.38,12.25,0.44,11.75,13.75,,0
Selic,2009-01-21,R1/2010,11.22,11.25,0.69,10.25,13.75,,0
Selic,2009-01-21,R8/2009,11.22,11.25,0.67,10.25,13.75,,0
Selic,2009-01-21,R7/2009,11.23,11.25,0.69,10.25,13.75,,0
Selic,2009-01-21,R6/2009,11.23,11.25,0.69,10.0,13.75,,0
Selic,2009-01-21,R5/2009,11.31,11.25,0.69,10.25,13.75,,0
Selic,2009-01-21,R4/2009,11.54,11.25,0.66,10.25,13.75,,0
Selic,2009-01-21,R3/2009,11.94,11.75,0.54,10.75,13.75,,0
Selic,2009-01-21,R2/2009,12.47,12.25,0.4,11.75,13.75,,0
Selic,2009-01-21,R1/2009,13.1,13.0,0.22,12.5,13.75,,0
Selic,2009-01-20,R1/2010,11.22,11.25,0.7,10.25,13.75,,0
Selic,2009-01-20,R8/2009,11.27,11.25,0.72,10.25,13.75,,0
Selic,2009-01-20,R7/2009,11.29,11.25,0.72,10.25,13.75,,0
Selic,2009-01-20,R6/2009,11.29,11.25,0.74,10.0,13.75,,0
Selic,2009-01-20,R5/2009,11.37,11.25,0.76,10.25,14.25,,0
Selic,2009-01-20,R4/2009,11.58,11.25,0.73,10.25,14.25,,0
Selic,2009-01-20,R3/2009,11.98,11.75,0.6,10.75,14.25,,0
Selic,2009-01-20,R2/2009,12.5,12.25,0.45,11.75,14.25,,0
Selic,2009-01-20,R1/2009,13.12,13.0,0.25,12.5,14.25,,0
Selic,2009-01-19,R1/2010,11.24,11.25,0.71,10.25,13.75,,0
Selic,2009-01-19,R8/2009,11.29,11.25,0.72,10.25,13.75,,0
Selic,2009-01-19,R7/2009,11.31,11.25,0.72,10.25,13.75,,0
Selic,2009-01-19,R6/2009,11.31,11.25,0.74,10.0,13.75,,0
Selic,2009-01-19,R5/2009,11.4,11.25,0.75,10.25,14.25,,0
Selic,2009-01-19,R4/2009,11.62,11.5,0.72,10.25,14.25,,0
Selic,2009-01-19,R3/2009,12.01,11.75,0.59,10.75,14.25,,0
Selic,2009-01-19,R2/2009,12.52,12.5,0.45,11.75,14.25,,0
Selic,2009-01-19,R1/2009,13.14,13.0,0.25,12.5,14.25,,0
Selic,2009-01-16,R1/2010,11.26,11.25,0.7,10.25,13.75,,0
Selic,2009-01-16,R8/2009,11.33,11.25,0.73,10.25,13.75,,0
Selic,2009-01-16,R7/2009,11.34,11.25,0.73,10.25,13.75,,0
Selic,2009-01-16,R6/2009,11.34,11.25,0.74,10.0,13.75,,0
Selic,2009-01-16,R5/2009,11.42,11.25,0.75,10.25,14.25,,0
Selic,2009-01-16,R4/2009,11.64,11.5,0.7,10.25,14.25,,0
Selic,2009-01-16,R3/2009,12.03,11.75,0.57,10.75,14.25,,0
Selic,2009-01-16,R2/2009,12.54,12.5,0.43,11.75,14.25,,0
Selic,2009-01-16,R1/2009,13.15,13.25,0.25,12.5,14.25,,0
Selic,2009-01-15,R1/2010,11.31,11.25,0.73,10.25,13.75,,0
Selic,2009-01-15,R8/2009,11.37,11.25,0.74,10.25,13.75,,0
Selic,2009-01-15,R7/2009,11.38,11.25,0.74,10.25,13.75,,0
Selic,2009-01-15,R6/2009,11.39,11.25,0.77,10.0,13.75,,0
Selic,2009-01-15,R5/2009,11.47,11.25,0.78,10.25,14.25,,0
Selic,2009-01-15,R4/2009,11.7,11.75,0.73,10.25,14.25,,0
Selic,2009-01-15,R3/2009,12.07,12.0,0.59,10.75,14.25,,0
Selic,2009-01-15,R2/2009,12.57,12.5,0.44,11.75,14.25,,0
Selic,2009-01-15,R1/2009,13.17,13.25,0.25,12.5,14.25,,0
Selic,2009-01-14,R1/2010,11.36,11.25,0.71,10.25,13.75,,0
Selic,2009-01-14,R8/2009,11.41,11.25,0.72,10.25,13.75,,0
Selic,2009-01-14,R7/2009,11.44,11.25,0.73,10.25,13.75,,0
Selic,2009-01-14,R6/2009,11.44,11.25,0.76,10.0,13.75,,0
Selic,2009-01-14,R5/2009,11.52,11.25,0.77,10.25,14.25,,0
